timeMillis,timeNanos,x,y,z
1576422121025,2081722980623,0.93579996,4.6576,8.5789995
1576422121045,2081742980623,0.9794,4.6796,8.5622
1576422121065,2081762980623,0.99359995,4.6765,8.5623
1576422121085,2081782980623,0.979,4.6331997,8.5873995
1576422121104,2081802980623,0.9332,4.5523,8.6357
1576422121127,2081822980623,0.9009,4.4844,8.6744995
1576422121145,2081842980623,0.91639996,4.4844,8.6729
1576422121164,2081862980623,0.8772,4.5341,8.6511
1576422121185,2081882980623,0.7274,4.5924997,8.6341
1576422121203,2081902980623,0.5783,4.6826997,8.5969
1576422121224,2081922980623,0.5021,4.8236,8.5234995
1576422121243,2081942980623,0.4693,4.9971,8.4248
1576422121266,2081962980623,0.4357,5.1471,8.335899
1576422121285,2081982980623,0.382,5.2169,8.295
1576422121305,2082002980623,0.3098,5.192,8.3136
1576422121325,2082022980623,0.2349,5.1085,8.3675995
1576422121344,2082042980623,0.17,5.0155997,8.4251995
1576422121366,2082062980623,0.1205,4.9556,8.4615
1576422121384,2082082980623,0.1059,4.9456997,8.4675
1576422121405,2082102980623,0.13589999,4.9628997,8.457
1576422121425,2082122980623,0.1945,4.9753,8.4485
1576422121443,2082142980623,0.2626,4.9732,8.4479
1576422121464,2082162980623,0.3329,4.956,8.4556
1576422121485,2082182980623,0.3998,4.9332,8.466
1576422121504,2082202980623,0.4588,4.9224997,8.4692
1576422121525,2082222980623,0.494,4.9308,8.4623995
1576422121545,2082242980623,0.5047,4.9565,8.4467
1576422121564,2082262980623,0.5094,4.9816,8.4317
1576422121585,2082282980623,0.5232,4.9790998,8.4323
1576422121605,2082302980623,0.5439,4.9423,8.4526
1576422121643,2082322982186,0.55619997,4.8845997,8.4853
1576422121645,2082342982186,0.5719,4.824,8.5189
1576422121664,2082362980623,0.6131,4.7799997,8.5408
1576422121683,2082382980623,0.6732,4.7462997,8.554999
1576422121705,2082402982186,0.7188,4.7037997,8.574699
1576422121723,2082422980623,0.7341,4.6545,8.6004
1576422121745,2082442980623,0.7798,4.6289997,8.6101
1576422121765,2082462980623,0.868,4.631,8.6006
1576422121788,2082482980623,0.9374,4.6294,8.5941
1576422121805,2082502980623,0.9622,4.6184998,8.5973
1576422121825,2082522980623,0.991,4.6266,8.5896
1576422121845,2082542980623,1.0215,4.6398,8.578899
1576422121866,2082562980623,1.0058,4.6172,8.592999
1576422121884,2082582980623,0.9722,4.5643,8.625
1576422121904,2082602980623,0.9424,4.5126,8.655499
1576422121923,2082622980623,0.92209995,4.4979,8.665299
1576422121945,2082642980623,0.9163,4.535,8.6465
1576422121963,2082662980623,0.92139995,4.6054,8.6087
1576422121985,2082682980623,0.9223,4.6805,8.568
1576422122003,2082702980623,0.9083,4.7408,8.5363
1576422122025,2082722980623,0.8789,4.7774,8.519
1576422122045,2082742980623,0.83959997,4.7985997,8.511
1576422122065,2082762980623,0.7927,4.8138,8.5069
1576422122084,2082782982186,0.7502,4.8241,8.5049
1576422122104,2082802982186,0.727,4.8264,8.5057
1576422122124,2082822980623,0.72529995,4.8217,8.5085
1576422122143,2082842980623,0.728,4.8125997,8.5134
