,bssid,frequency,rss,ssid,timeMillis,timestamp
3238,24dec6e33380,2452,-58,Welcome_KAIST,1573436783816,4702875413811
3239,24dec6db2d12,5240,-61,Welcome_1st_KAIST,1573436783816,4702875413806
3240,24dec6db2d11,5240,-61,eduroam,1573436783816,4702875413802
3241,24dec6db2d10,5240,-62,Welcome_KAIST,1573436783816,4702875413798
3242,909f33664b30,2412,-79,kse1222,1573436783816,4702875413794
3243,d8c7c8def6a1,2412,-80,Welcome_KAIST,1573436783816,4702875413790
3244,9aaed33f022f,2412,-88,DIRECT-pj-9EAED33F022F,1573436783816,4702875413785
3245,d8c7c8df00d2,5200,-87,Welcome_1st_KAIST,1573436783816,4702875413781
3246,d8c7c8df00d1,5200,-87,Welcome_KAIST,1573436783816,4702875413778
3247,d8c7c8df00d0,5200,-85,eduroam,1573436783816,4702875413773
3248,24dec6db2d02,2412,-68,Welcome_1st_KAIST,1573436783816,4702875413768
3249,24dec6db2d01,2412,-69,eduroam,1573436783816,4702875413765
3250,d8c7c8de3b90,5180,-54,Welcome_KAIST,1573436783816,4702875413762
3251,d8c7c8de3b92,5180,-52,Welcome_1st_KAIST,1573436783816,4702875413758
3252,d8c7c8de3b91,5180,-52,eduroam,1573436783816,4702875413752
3253,d8c7c8df0531,5805,-94,Welcome_KAIST,1573436783816,4702875413746
3254,d8c7c8df0530,5805,-96,eduroam,1573436783816,4702875413742
3255,d8c7c8def6b2,5805,-86,Welcome_1st_KAIST,1573436783816,4702875413735
3256,d8c7c8def6b1,5805,-88,Welcome_KAIST,1573436783816,4702875413731
3257,d8c7c8def6b0,5805,-92,eduroam,1573436783816,4702875413724
3258,00246c5b7d3a,5785,-84,Welcome_1st_KAIST,1573436783816,4702875413719
3259,00246c5b7d39,5785,-83,eduroam,1573436783816,4702875413714
3260,00246c5b7d38,5785,-83,Welcome_KAIST,1573436783816,4702875413708
3261,d8c7c8def990,5765,-71,eduroam,1573436783816,4702875413698
3262,909f33654b30,5745,-76,kse1222-5G,1573436783816,4702875413689
3263,00246c5b7d32,2452,-81,Welcome_1st_KAIST,1573436783816,4702875413682
3264,00246c5b7d31,2452,-88,eduroam,1573436783816,4702875413677
3265,00246c5b7d30,2452,-82,Welcome_KAIST,1573436783816,4702875413670
3266,0aaed66b0b11,2437,-83,AndroidHotspot6B_0B_11,1573436783816,4702875413666
3267,52770590c08a,2437,-95,doomdoom,1573436783816,4702875413658
3268,d8c7c8def6a2,2412,-65,Welcome_1st_KAIST,1573436783816,4702875413651
3269,d8c7c8def6a0,2412,-67,eduroam,1573436783816,4702875413647
3270,d8c7c8df03a0,2412,-94,eduroam,1573436783816,4702875413626
3271,d8c7c8df1681,2472,-99,Welcome_KAIST,1573436786658,4702878290095
3272,d8c7c8df22b2,5805,-82,Welcome_1st_KAIST,1573436786658,4702878290091
3273,d8c7c8df22b1,5805,-80,eduroam,1573436786658,4702878290087
3274,d8c7c8de3b80,2472,-71,Welcome_KAIST,1573436786658,4702878290085
3275,909f3378432e,5785,-79,iptime_crane5G,1573436786658,4702878290081
3276,00246c5b7d3a,5785,-71,Welcome_1st_KAIST,1573436786658,4702878290078
3277,00246c5b7d39,5785,-71,eduroam,1573436786658,4702878290073
3278,00246c5b7d38,5785,-72,Welcome_KAIST,1573436786658,4702878290069
3279,d8c7c8def992,5765,-73,Welcome_1st_KAIST,1573436786658,4702878290066
3280,d8c7c8def991,5765,-74,Welcome_KAIST,1573436786658,4702878290061
3281,d8c7c8def990,5765,-75,eduroam,1573436786658,4702878290056
3282,909f33654b30,5745,-80,kse1222-5G,1573436786658,4702878290051
3283,24dec6e33392,5745,-61,Welcome_1st_KAIST,1573436786658,4702878290049
3284,24dec6e33391,5745,-62,eduroam,1573436786658,4702878290045
3285,24dec6e33390,5745,-64,Welcome_KAIST,1573436786658,4702878290041
3286,d8c7c8de3b82,2472,-62,Welcome_1st_KAIST,1573436786658,4702878290038
3287,d8c7c8de3b81,2472,-62,eduroam,1573436786658,4702878290029
3288,24dec6e33382,2452,-57,Welcome_1st_KAIST,1573436786658,4702878290025
3289,24dec6e33381,2452,-56,eduroam,1573436786658,4702878290017
3290,24dec6e33380,2452,-56,Welcome_KAIST,1573436786658,4702878290013
3291,24dec6db2d12,5240,-56,Welcome_1st_KAIST,1573436786658,4702878290009
3292,24dec6db2d11,5240,-55,eduroam,1573436786658,4702878290007
3293,24dec6db2d10,5240,-57,Welcome_KAIST,1573436786658,4702878290003
3294,24dec6db2d01,2412,-66,eduroam,1573436786658,4702878290000
3295,909f3378432c,2417,-72,iptime_crane,1573436786658,4702878289994
3296,88366c237c74,2412,-87,CSDLab,1573436786658,4702878289989
3297,d8c7c8de3562,2412,-92,Welcome_1st_KAIST,1573436786658,4702878289986
3298,d8c7c8df00d1,5200,-82,Welcome_KAIST,1573436786658,4702878289983
3299,d8c7c8df03a2,2412,-91,Welcome_1st_KAIST,1573436786658,4702878289978
3300,24dec6db2d02,2412,-62,Welcome_1st_KAIST,1573436786658,4702878289974
3301,d8c7c8de3b92,5180,-57,Welcome_1st_KAIST,1573436786658,4702878289972
3302,d8c7c8de3b91,5180,-58,eduroam,1573436786658,4702878289871
3303,d8c7c8de3b90,5180,-56,Welcome_KAIST,1573436786658,4702878289864
3304,d8c7c8df22b0,5805,-85,Welcome_KAIST,1573436786658,4702878289859
3305,909f33664b30,2412,-79,kse1222,1573436786658,4702878289855
3306,d8c7c8def6a1,2412,-80,Welcome_KAIST,1573436786658,4702878289850
3307,9aaed33f022f,2412,-88,DIRECT-pj-9EAED33F022F,1573436786658,4702878289843
3308,d8c7c8df00d2,5200,-87,Welcome_1st_KAIST,1573436786658,4702878289838
3309,d8c7c8df00d0,5200,-85,eduroam,1573436786658,4702878289823
3310,24dec6ec5481,2472,-93,eduroam,1573436789508,4702881114287
3311,d8c7c8def6b2,5805,-84,Welcome_1st_KAIST,1573436789508,4702881114281
3312,d8c7c8def6b1,5805,-86,Welcome_KAIST,1573436789508,4702881114277
3313,d8c7c8def6b0,5805,-88,eduroam,1573436789508,4702881114272
3314,909f3378432e,5785,-74,iptime_crane5G,1573436789508,4702881114267
3315,88366c69e254,5765,-79,sdm5G,1573436789508,4702881114261
3316,d8c7c8def992,5765,-74,Welcome_1st_KAIST,1573436789508,4702881114256
3317,d8c7c8def991,5765,-74,Welcome_KAIST,1573436789508,4702881114218
3318,d8c7c8def990,5765,-74,eduroam,1573436789508,4702881114143
3319,24dec6e33392,5745,-53,Welcome_1st_KAIST,1573436789508,4702881114139
3320,24dec6e33391,5745,-53,eduroam,1573436789508,4702881114135
3321,24dec6e33390,5745,-53,Welcome_KAIST,1573436789508,4702881114131
3322,d8c7c8de3b82,2472,-68,Welcome_1st_KAIST,1573436789508,4702881114127
3323,d8c7c8de3b81,2472,-68,eduroam,1573436789508,4702881114122
3324,d8c7c8de3b80,2472,-67,Welcome_KAIST,1573436789508,4702881114116
3325,0aaed64e5f35,2462,-93,Galaxy,1573436789508,4702881114111
3326,24dec6e33382,2452,-58,Welcome_1st_KAIST,1573436789508,4702881114107
3327,24dec6e33381,2452,-57,eduroam,1573436789508,4702881114101
3328,24dec6e33380,2452,-57,Welcome_KAIST,1573436789508,4702881114097
3329,52770590c08a,2437,-85,doomdoom,1573436789508,4702881114093
3330,0aaed66b0b11,2437,-86,AndroidHotspot6B_0B_11,1573436789508,4702881114088
3331,24dec6db2d12,5240,-46,Welcome_1st_KAIST,1573436789508,4702881114084
3332,24dec6db2d11,5240,-46,eduroam,1573436789508,4702881114081
3333,24dec6db2d10,5240,-45,Welcome_KAIST,1573436789508,4702881114077
3334,88366c69e256,2422,-78,sdm,1573436789508,4702881114073
3335,909f3378432c,2417,-66,iptime_crane,1573436789508,4702881114067
3336,d8c7c8df00d2,5200,-74,Welcome_1st_KAIST,1573436789508,4702881114062
3337,d8c7c8df00d1,5200,-75,Welcome_KAIST,1573436789508,4702881114058
3338,d8c7c8df00d0,5200,-75,eduroam,1573436789508,4702881114055
3339,24dec6db2d02,2412,-57,Welcome_1st_KAIST,1573436789508,4702881114051
3340,24dec6db2d01,2412,-56,eduroam,1573436789508,4702881114048
3341,24dec6ec5490,5180,-94,Welcome_KAIST,1573436789508,4702881114039
3342,909f33664b30,2412,-73,kse1222,1573436789508,4702881114013
3343,d8c7c8de3b92,5180,-54,Welcome_1st_KAIST,1573436789508,4702881114010
3344,d8c7c8de3b91,5180,-54,eduroam,1573436789508,4702881114004
3345,d8c7c8de3b90,5180,-56,Welcome_KAIST,1573436789508,4702881113998
3346,d8c7c8df1681,2472,-99,Welcome_KAIST,1573436789508,4702881113990
3347,d8c7c8df22b2,5805,-82,Welcome_1st_KAIST,1573436789508,4702881113982
3348,d8c7c8df22b1,5805,-80,eduroam,1573436789508,4702881113966
3349,00246c5b7d3a,5785,-71,Welcome_1st_KAIST,1573436789508,4702881113960
3350,00246c5b7d39,5785,-71,eduroam,1573436789508,4702881113954
3351,00246c5b7d38,5785,-72,Welcome_KAIST,1573436789508,4702881113947
3352,909f33654b30,5745,-80,kse1222-5G,1573436789508,4702881113937
3353,88366c237c74,2412,-87,CSDLab,1573436789508,4702881113926
3354,d8c7c8de3562,2412,-92,Welcome_1st_KAIST,1573436789508,4702881113850
3355,d8c7c8df03a2,2412,-91,Welcome_1st_KAIST,1573436789508,4702881113774
3356,24dec6ec5481,2472,-88,eduroam,1573436792375,4702883982654
3357,64e59910b96c,2472,-88,simlab,1573436792375,4702883982648
3358,24dec6ec5480,2472,-87,Welcome_KAIST,1573436792375,4702883982550
3359,d8c7c8de3b82,2472,-72,Welcome_1st_KAIST,1573436792375,4702883982546
3360,d8c7c8de3b81,2472,-71,eduroam,1573436792375,4702883982535
3361,d8c7c8de3b80,2472,-71,Welcome_KAIST,1573436792375,4702883982532
3362,88366c69e254,5765,-81,sdm5G,1573436792375,4702883982527
3363,24dec6ec5482,2472,-91,Welcome_1st_KAIST,1573436792375,4702883982522
3364,24dec6e33392,5745,-72,Welcome_1st_KAIST,1573436792375,4702883982519
3365,24dec6e33391,5745,-73,eduroam,1573436792375,4702883982514
3366,24dec6e33390,5745,-71,Welcome_KAIST,1573436792375,4702883982510
3367,24dec6e33382,2452,-75,Welcome_1st_KAIST,1573436792375,4702883982506
3368,24dec6e33381,2452,-76,eduroam,1573436792375,4702883982500
3369,24dec6e33380,2452,-75,Welcome_KAIST,1573436792375,4702883982497
3370,24dec6db2d12,5240,-43,Welcome_1st_KAIST,1573436792375,4702883982493
3371,24dec6db2d11,5240,-43,eduroam,1573436792375,4702883982489
3372,24dec6db2d10,5240,-43,Welcome_KAIST,1573436792375,4702883982484
3373,88366c69e256,2422,-73,sdm,1573436792375,4702883982480
3374,24dec6db2d02,2412,-57,Welcome_1st_KAIST,1573436792375,4702883982476
3375,24dec6db2d01,2412,-57,eduroam,1573436792375,4702883982473
3376,909f3378432c,2417,-69,iptime_crane,1573436792375,4702883982469
3377,d8c7c8def6a0,2412,-87,eduroam,1573436792375,4702883982466
3378,d8c7c8df00d2,5200,-72,Welcome_1st_KAIST,1573436792375,4702883982462
3379,d8c7c8df00d1,5200,-71,Welcome_KAIST,1573436792375,4702883982452
3380,d8c7c8df00d0,5200,-72,eduroam,1573436792375,4702883982448
3381,d8c7c8de3562,2412,-84,Welcome_1st_KAIST,1573436792375,4702883982444
3382,d8c7c8de3561,2412,-83,Welcome_KAIST,1573436792375,4702883982437
3383,24dec6db2d00,2412,-57,Welcome_KAIST,1573436792375,4702883982431
3384,88366c237c74,2412,-82,CSDLab,1573436792375,4702883982425
3385,d8c7c8de3b92,5180,-69,Welcome_1st_KAIST,1573436792375,4702883982421
3386,d8c7c8de3b91,5180,-69,eduroam,1573436792375,4702883982416
3387,d8c7c8de3b90,5180,-66,Welcome_KAIST,1573436792375,4702883982412
3388,d8c7c8def6b2,5805,-84,Welcome_1st_KAIST,1573436792375,4702883982407
3389,d8c7c8def6b1,5805,-86,Welcome_KAIST,1573436792375,4702883982401
3390,d8c7c8def6b0,5805,-88,eduroam,1573436792375,4702883982395
3391,909f3378432e,5785,-74,iptime_crane5G,1573436792375,4702883982389
3392,d8c7c8def992,5765,-74,Welcome_1st_KAIST,1573436792375,4702883982384
3393,d8c7c8def991,5765,-74,Welcome_KAIST,1573436792375,4702883982379
3394,d8c7c8def990,5765,-74,eduroam,1573436792375,4702883982370
3395,0aaed64e5f35,2462,-93,Galaxy,1573436792375,4702883982361
3396,52770590c08a,2437,-85,doomdoom,1573436792375,4702883982356
3397,0aaed66b0b11,2437,-86,AndroidHotspot6B_0B_11,1573436792375,4702883982350
3398,24dec6ec5490,5180,-94,Welcome_KAIST,1573436792375,4702883982341
3399,909f33664b30,2412,-73,kse1222,1573436792375,4702883982319
3400,24dec6ec5482,2472,-83,Welcome_1st_KAIST,1573436795212,4702886844264
3401,24dec6ec5480,2472,-83,Welcome_KAIST,1573436795212,4702886844262
3402,d8c7c8de3b80,2472,-78,Welcome_KAIST,1573436795212,4702886844258
3403,d8c7c8de3572,5805,-92,Welcome_1st_KAIST,1573436795212,4702886844256
3404,d8c7c8de3571,5805,-92,Welcome_KAIST,1573436795212,4702886844253
3405,d8c7c8de3570,5805,-93,eduroam,1573436795212,4702886844248
3406,909f3378432e,5785,-74,iptime_crane5G,1573436795212,4702886844246
3407,88366c69e254,5765,-73,sdm5G,1573436795212,4702886844243
3408,24dec6ec5481,2472,-86,eduroam,1573436795212,4702886844241
3409,24dec6e33392,5745,-81,Welcome_1st_KAIST,1573436795212,4702886844239
3410,24dec6e33391,5745,-80,eduroam,1573436795212,4702886844236
3411,24dec6e33390,5745,-82,Welcome_KAIST,1573436795212,4702886844233
3412,d8c7c8de3b82,2472,-73,Welcome_1st_KAIST,1573436795212,4702886844230
3413,d8c7c8de3b81,2472,-75,eduroam,1573436795212,4702886844227
3414,0aaed64e5f35,2462,-88,Galaxy,1573436795212,4702886844224
3415,52770590c08a,2437,-88,doomdoom,1573436795212,4702886844222
3416,24dec6db2602,2432,-94,Welcome_1st_KAIST,1573436795212,4702886844219
3417,24dec6db2601,2432,-93,eduroam,1573436795212,4702886844213
3418,24dec6db2600,2432,-94,Welcome_KAIST,1573436795212,4702886844211
3419,24dec6db2d12,5240,-42,Welcome_1st_KAIST,1573436795212,4702886844209
3420,24dec6db2d11,5240,-43,eduroam,1573436795212,4702886844207
3421,24dec6db2d10,5240,-42,Welcome_KAIST,1573436795212,4702886844205
3422,88366c69e256,2422,-74,sdm,1573436795212,4702886844201
3423,24dec6db2d02,2412,-47,Welcome_1st_KAIST,1573436795212,4702886844199
3424,24dec6db2d01,2412,-48,eduroam,1573436795212,4702886844197
3425,24dec6db2d00,2412,-47,Welcome_KAIST,1573436795212,4702886844195
3426,909f3378432c,2417,-67,iptime_crane,1573436795212,4702886844193
3427,d8c7c8df00d2,5200,-69,Welcome_1st_KAIST,1573436795212,4702886844191
3428,d8c7c8df00d1,5200,-68,Welcome_KAIST,1573436795212,4702886844188
3429,d8c7c8df00d0,5200,-69,eduroam,1573436795212,4702886844186
3430,24dec6ec5492,5180,-85,Welcome_1st_KAIST,1573436795212,4702886844182
3431,24dec6ec5491,5180,-86,eduroam,1573436795212,4702886844179
3432,24dec6ec5490,5180,-86,Welcome_KAIST,1573436795212,4702886844175
3433,d8c7c8df03a1,2412,-91,Welcome_KAIST,1573436795212,4702886844170
3434,9aaed33f022f,2412,-72,DIRECT-pj-9EAED33F022F,1573436795212,4702886844167
3435,d8c7c8de3b92,5180,-71,Welcome_1st_KAIST,1573436795212,4702886844165
3436,d8c7c8de3b91,5180,-74,eduroam,1573436795212,4702886844162
3437,d8c7c8de3b90,5180,-73,Welcome_KAIST,1573436795212,4702886844159
3438,64e59910b96c,2472,-88,simlab,1573436795212,4702886844153
3439,24dec6e33382,2452,-75,Welcome_1st_KAIST,1573436795212,4702886844149
3440,24dec6e33381,2452,-76,eduroam,1573436795212,4702886844146
3441,24dec6e33380,2452,-75,Welcome_KAIST,1573436795212,4702886844142
3442,d8c7c8def6a0,2412,-87,eduroam,1573436795212,4702886844139
3443,d8c7c8de3562,2412,-84,Welcome_1st_KAIST,1573436795212,4702886844134
3444,d8c7c8de3561,2412,-83,Welcome_KAIST,1573436795212,4702886844131
3445,88366c237c74,2412,-82,CSDLab,1573436795212,4702886844116
3446,d8c7c8de3b82,2472,-81,Welcome_1st_KAIST,1573436798031,4702889660863
3447,909f3378432e,5785,-78,iptime_crane5G,1573436798031,4702889660859
3448,88366c69e254,5765,-76,sdm5G,1573436798031,4702889660855
3449,24dec6e33392,5745,-82,Welcome_1st_KAIST,1573436798031,4702889660853
3450,24dec6e33391,5745,-83,eduroam,1573436798031,4702889660850
3451,24dec6e33390,5745,-81,Welcome_KAIST,1573436798031,4702889660847
3452,d8c7c8de3b81,2472,-83,eduroam,1573436798031,4702889660843
3453,d8c7c8de3b80,2472,-84,Welcome_KAIST,1573436798031,4702889660841
3454,24dec6ec5482,2472,-83,Welcome_1st_KAIST,1573436798031,4702889660838
3455,24dec6ec5480,2472,-84,Welcome_KAIST,1573436798031,4702889660835
3456,24dec6ec5481,2472,-84,eduroam,1573436798031,4702889660829
3457,64e59910b96c,2472,-84,simlab,1573436798031,4702889660824
3458,0aaed64e5f35,2462,-81,Galaxy,1573436798031,4702889660820
3459,24dec6e33382,2452,-74,Welcome_1st_KAIST,1573436798031,4702889660818
3460,24dec6e33381,2452,-74,eduroam,1573436798031,4702889660814
3461,24dec6e33380,2452,-74,Welcome_KAIST,1573436798031,4702889660811
3462,24dec6db2601,2432,-93,eduroam,1573436798031,4702889660810
3463,88366c69e256,2422,-75,sdm,1573436798031,4702889660807
3464,24dec6db2d12,5240,-38,Welcome_1st_KAIST,1573436798031,4702889660804
3465,24dec6db2d11,5240,-39,eduroam,1573436798031,4702889660801
3466,24dec6db2d10,5240,-39,Welcome_KAIST,1573436798031,4702889660797
3467,24dec6db2d02,2412,-50,Welcome_1st_KAIST,1573436798031,4702889660795
3468,24dec6db2d01,2412,-49,eduroam,1573436798031,4702889660793
3469,909f3378432c,2417,-67,iptime_crane,1573436798031,4702889660791
3470,24dec6db2d00,2412,-47,Welcome_KAIST,1573436798031,4702889660788
3471,d8c7c8df00d2,5200,-55,Welcome_1st_KAIST,1573436798031,4702889660786
3472,d8c7c8df00d1,5200,-56,Welcome_KAIST,1573436798031,4702889660783
3473,d8c7c8df00d0,5200,-57,eduroam,1573436798031,4702889660780
3474,9aaed33f022f,2412,-81,DIRECT-pj-9EAED33F022F,1573436798031,4702889660775
3475,24dec6ec5492,5180,-80,Welcome_1st_KAIST,1573436798031,4702889660772
3476,d8c7c8de3b92,5180,-78,Welcome_1st_KAIST,1573436798031,4702889660770
3477,d8c7c8de3b91,5180,-78,eduroam,1573436798031,4702889660767
3478,d8c7c8de3b90,5180,-77,Welcome_KAIST,1573436798031,4702889660764
3479,d8c7c8de3572,5805,-92,Welcome_1st_KAIST,1573436798031,4702889660761
3480,d8c7c8de3571,5805,-92,Welcome_KAIST,1573436798031,4702889660758
3481,d8c7c8de3570,5805,-93,eduroam,1573436798031,4702889660752
3482,52770590c08a,2437,-88,doomdoom,1573436798031,4702889660745
3483,24dec6db2602,2432,-94,Welcome_1st_KAIST,1573436798031,4702889660741
3484,24dec6db2600,2432,-94,Welcome_KAIST,1573436798031,4702889660736
3485,24dec6ec5491,5180,-86,eduroam,1573436798031,4702889660733
3486,24dec6ec5490,5180,-86,Welcome_KAIST,1573436798031,4702889660725
3487,d8c7c8df03a1,2412,-91,Welcome_KAIST,1573436798031,4702889660703
3488,64e59910b96c,2472,-91,simlab,1573436800862,4702892506088
3489,d8c7c8de3b82,2472,-88,Welcome_1st_KAIST,1573436800862,4702892506086
3490,d8c7c8de3b81,2472,-87,eduroam,1573436800862,4702892506083
3491,d8c7c8de3b80,2472,-88,Welcome_KAIST,1573436800862,4702892506081
3492,24dec6ec5482,2472,-99,Welcome_1st_KAIST,1573436800862,4702892506078
3493,24dec6ec5481,2472,-97,eduroam,1573436800862,4702892506072
3494,24dec6ec5480,2472,-100,Welcome_KAIST,1573436800862,4702892506068
3495,90489ad806c9,2437,-97,HP-Print-c9-Color LaserJet MFP,1573436800862,4702892506062
3496,24dec6db2d12,5240,-68,Welcome_1st_KAIST,1573436800862,4702892506059
3497,24dec6db2d11,5240,-67,eduroam,1573436800862,4702892506056
3498,24dec6db2d10,5240,-64,Welcome_KAIST,1573436800862,4702892506053
3499,d8c7c8df00d2,5200,-84,Welcome_1st_KAIST,1573436800862,4702892506050
3500,d8c7c8df00d1,5200,-86,Welcome_KAIST,1573436800862,4702892506047
3501,d8c7c8df00d0,5200,-84,eduroam,1573436800862,4702892506044
3502,24dec6db2d02,2412,-62,Welcome_1st_KAIST,1573436800862,4702892506042
3503,24dec6db2d01,2412,-62,eduroam,1573436800862,4702892506039
3504,24dec6db2d00,2412,-61,Welcome_KAIST,1573436800862,4702892506036
3505,88366c237c74,2412,-60,CSDLab,1573436800862,4702892506032
3506,24dec6e33382,2452,-86,Welcome_1st_KAIST,1573436800862,4702892506030
3507,24dec6e33381,2452,-86,eduroam,1573436800862,4702892506025
3508,24dec6e33380,2452,-85,Welcome_KAIST,1573436800862,4702892506022
3509,88366c69e256,2422,-85,sdm,1573436800862,4702892506018
3510,909f3378432c,2417,-74,iptime_crane,1573436800862,4702892506014
3511,d8c7c8de3562,2412,-97,Welcome_1st_KAIST,1573436800862,4702892506010
3512,d8c7c8de3561,2412,-94,Welcome_KAIST,1573436800862,4702892506007
3513,d8c7c8df03a1,2412,-95,Welcome_KAIST,1573436800862,4702892506004
3514,d8c7c8df03a0,2412,-96,eduroam,1573436800862,4702892505998
3515,909f3378432e,5785,-78,iptime_crane5G,1573436800862,4702892505994
3516,88366c69e254,5765,-76,sdm5G,1573436800862,4702892505989
3517,24dec6e33392,5745,-82,Welcome_1st_KAIST,1573436800862,4702892505986
3518,24dec6e33391,5745,-83,eduroam,1573436800862,4702892505982
3519,24dec6e33390,5745,-81,Welcome_KAIST,1573436800862,4702892505976
3520,0aaed64e5f35,2462,-81,Galaxy,1573436800862,4702892505971
3521,24dec6db2601,2432,-93,eduroam,1573436800862,4702892505966
3522,9aaed33f022f,2412,-81,DIRECT-pj-9EAED33F022F,1573436800862,4702892505960
3523,24dec6ec5492,5180,-80,Welcome_1st_KAIST,1573436800862,4702892505955
3524,d8c7c8de3b92,5180,-78,Welcome_1st_KAIST,1573436800862,4702892505952
3525,d8c7c8de3b91,5180,-78,eduroam,1573436800862,4702892505948
3526,d8c7c8de3b90,5180,-77,Welcome_KAIST,1573436800862,4702892505936
3527,d8c7c8de3572,5805,-92,Welcome_1st_KAIST,1573436800862,4702891083794
3528,d8c7c8de3571,5805,-92,Welcome_KAIST,1573436800862,4702891083791
3529,d8c7c8de3570,5805,-93,eduroam,1573436800862,4702891083787
3530,52770590c08a,2437,-88,doomdoom,1573436800862,4702891083782
3531,24dec6db2602,2432,-94,Welcome_1st_KAIST,1573436800862,4702891083778
3532,24dec6db2600,2432,-94,Welcome_KAIST,1573436800862,4702891083775
3533,24dec6ec5491,5180,-86,eduroam,1573436800862,4702891083772
3534,24dec6ec5490,5180,-86,Welcome_KAIST,1573436800862,4702891083761
3535,64e59910b96c,2472,-87,simlab,1573436803703,4702895307943
3536,d8c7c8de3b80,2472,-97,Welcome_KAIST,1573436803703,4702895307939
3537,00246c5b7d32,2452,-91,Welcome_1st_KAIST,1573436803703,4702895307936
3538,00246c5b7d31,2452,-96,eduroam,1573436803703,4702895307932
3539,00246c5b7d30,2452,-94,Welcome_KAIST,1573436803703,4702895307925
3540,88366c69e256,2422,-79,sdm,1573436803703,4702895307920
3541,24dec6db2d12,5240,-67,Welcome_1st_KAIST,1573436803703,4702895307916
3542,24dec6db2d11,5240,-68,eduroam,1573436803703,4702895307912
3543,24dec6db2d10,5240,-67,Welcome_KAIST,1573436803703,4702895307908
3544,d8c7c8df00d2,5200,-85,Welcome_1st_KAIST,1573436803703,4702895307904
3545,d8c7c8df00d1,5200,-85,Welcome_KAIST,1573436803703,4702895307898
3546,d8c7c8df00d0,5200,-86,eduroam,1573436803703,4702895307895
3547,d8c7c8de3b82,2472,-88,Welcome_1st_KAIST,1573436803703,4702895307891
3548,d8c7c8de3b81,2472,-87,eduroam,1573436803703,4702895307884
3549,24dec6ec5482,2472,-99,Welcome_1st_KAIST,1573436803703,4702895307879
3550,24dec6ec5481,2472,-97,eduroam,1573436803703,4702895307874
