bssid,frequency,rss,ssid,timeMillis,timestamp
000b819e957b,2437,-71,IROAD_V9_9E957B,1574385281844,1292301452266
00089f41e394,2447,-83,whitebear,1574385281844,1292301452263
00246c7def62,2432,-75,Welcome_1st_KAIST,1574385281844,1292301452253
d85de21b4806,2437,-94,HP-Print-06-LaserJet Pro M201dw,1574385281844,1292301452249
9e305badf451,2437,-84,DIRECT-51-HP M477 LaserJet,1574385281844,1292301452242
00246c7def61,2432,-76,eduroam,1574385281844,1292301452236
9c1c12d165e1,2412,-91,eduroam,1574385281844,1292301452230
24dec6ec56a1,2412,-91,eduroam,1574385281844,1292301452226
00246c7dfd22,2412,-86,Welcome_1st_KAIST,1574385281844,1292301452220
00246c7dfd21,2412,-85,eduroam,1574385281844,1292301452214
00246c7dfd20,2412,-85,Welcome_KAIST,1574385281844,1292301452191
708bcd2f832c,5805,-79,RCV-Researcher_5G,1574385286112,1292305757342
00246c7dee12,5805,-87,Welcome_1st_KAIST,1574385286112,1292305757338
00246c7dee11,5805,-87,eduroam,1574385286112,1292305757333
00246c7dee10,5805,-86,Welcome_KAIST,1574385286112,1292305757330
00246c7df632,5785,-74,Welcome_1st_KAIST,1574385286112,1292305757325
00246c7df631,5785,-74,eduroam,1574385286112,1292305757322
00246c7df630,5785,-72,Welcome_KAIST,1574385286112,1292305757319
909f3365b6c2,5785,-88,,1574385286112,1292305757315
909f33658b5e,5745,-79,siit_02_5g,1574385286112,1292305757313
909f336585d4,5745,-91,,1574385286112,1292305757309
64e59962aca0,5520,-88,CISS304_5G,1574385286112,1292305757304
00246c7e0172,5220,-82,Welcome_1st_KAIST,1574385286112,1292305757302
00246c7e0171,5220,-81,eduroam,1574385286112,1292305757300
00246c7e0170,5220,-84,Welcome_KAIST,1574385286112,1292305757295
00246c7df892,5200,-80,Welcome_1st_KAIST,1574385286112,1292305757291
00246c7df891,5200,-79,eduroam,1574385286112,1292305757288
00246c7df890,5200,-79,Welcome_KAIST,1574385286112,1292305757284
88366c27e788,2472,-80,CELT_STUDIO_2G,1574385286112,1292305757275
00246c7dff80,2472,-92,Welcome_KAIST,1574385286112,1292305757272
88366cc03c1e,2467,-80,N1 102-2 2.4G,1574385286112,1292305757267
88366c453c4c,2462,-69,Ip_2F2G,1574385286112,1292305757264
40b076c15e40,2462,-88,ASUS_40_2G,1574385286112,1292305757257
88366cbf6b7e,2452,-88,hkKAIST,1574385286112,1292305757252
000f003e59d9,2437,-86,IROAD_T8S2_3E59D9,1574385286112,1292305757249
000b819e957b,2437,-77,IROAD_V9_9E957B,1574385286112,1292305757244
00246c7def62,2432,-76,Welcome_1st_KAIST,1574385286112,1292305757241
00246c7def61,2432,-75,eduroam,1574385286112,1292305757238
00246c7def60,2432,-74,Welcome_KAIST,1574385286112,1292305757232
909f335a0f56,2417,-95,WebEng2,1574385286112,1292305757228
00246c7dfd20,2412,-83,Welcome_KAIST,1574385286112,1292305757225
00246c7df782,2412,-92,Welcome_1st_KAIST,1574385286112,1292305757222
00246c7df781,2412,-91,eduroam,1574385286112,1292305757217
00246c7df780,2412,-91,Welcome_KAIST,1574385286112,1292305757210
00246c7dfd22,2412,-84,Welcome_1st_KAIST,1574385286112,1292305757204
00246c7dfd21,2412,-84,eduroam,1574385286112,1292305757200
00246c7def72,5805,-75,Welcome_1st_KAIST,1574385286112,1292305757197
00246c7def71,5805,-75,eduroam,1574385286112,1292305757194
00246c7def70,5805,-76,Welcome_KAIST,1574385286112,1292305757175
00246c7def72,5805,-92,Welcome_1st_KAIST,1574385290377,1292310019828
00246c7dee12,5805,-84,Welcome_1st_KAIST,1574385290377,1292310019824
708bcd2f832c,5805,-78,RCV-Researcher_5G,1574385290377,1292310019820
00246c7dee10,5805,-86,Welcome_KAIST,1574385290377,1292310019816
00246c7e0092,5805,-92,Welcome_1st_KAIST,1574385290377,1292310019813
00246c7e0091,5805,-93,eduroam,1574385290377,1292310019811
00246c7e0090,5805,-91,Welcome_KAIST,1574385290377,1292310019807
00246c7dee11,5805,-86,eduroam,1574385290377,1292310019804
00246c7df632,5785,-75,Welcome_1st_KAIST,1574385290377,1292310019799
00246c7df631,5785,-75,eduroam,1574385290377,1292310019795
00246c7df630,5785,-73,Welcome_KAIST,1574385290377,1292310019791
00246c78e7b2,5765,-88,Welcome_1st_KAIST,1574385290377,1292310019788
00246c78e7b1,5765,-88,eduroam,1574385290377,1292310019786
00246c78e7b0,5765,-87,Welcome_KAIST,1574385290377,1292310019783
705dcc065a94,5745,-91,camelab,1574385290377,1292310019780
909f33658b5e,5745,-69,siit_02_5g,1574385290377,1292310019776
00246c7dfe92,5220,-75,Welcome_1st_KAIST,1574385290377,1292310019773
00246c7dfe90,5220,-74,Welcome_KAIST,1574385290377,1292310019769
00246c7df892,5200,-76,Welcome_1st_KAIST,1574385290377,1292310019767
00246c7df891,5200,-75,eduroam,1574385290377,1292310019764
00246c7df890,5200,-75,Welcome_KAIST,1574385290377,1292310019760
048d3808492c,5200,-91,VML 5G,1574385290377,1292310019756
00246c7df0d2,5180,-84,Welcome_1st_KAIST,1574385290377,1292310019753
00246c7df0d1,5180,-84,eduroam,1574385290377,1292310019751
00246c7df0d0,5180,-84,Welcome_KAIST,1574385290377,1292310019748
00246c7dff82,2472,-94,Welcome_1st_KAIST,1574385290377,1292310019745
00246c7dff80,2472,-95,Welcome_KAIST,1574385290377,1292310019742
88366c27e788,2472,-80,CELT_STUDIO_2G,1574385290377,1292310019740
d8c7c8df01a2,2472,-87,Welcome_1st_KAIST,1574385290377,1292310019737
d8c7c8df01a1,2472,-87,Welcome_KAIST,1574385290377,1292310019734
d8c7c8df01a0,2472,-87,eduroam,1574385290377,1292310019727
00246c78e7a2,2472,-76,Welcome_1st_KAIST,1574385290377,1292310019724
00246c78e7a1,2472,-76,eduroam,1574385290377,1292310019720
00246c78e7a0,2472,-75,Welcome_KAIST,1574385290377,1292310019713
00089f707f5e,2462,-84,Crestron_3.0,1574385290377,1292310019708
106f3f29131a,2462,-75,Twosomeplace,1574385290377,1292310019706
88366c453c4c,2462,-74,Ip_2F2G,1574385290377,1292310019702
001a1e7a86e1,2452,-92,eduroam,1574385290377,1292310019699
001a1e7a86e0,2452,-95,Welcome_KAIST,1574385290377,1292310019695
909f33668b5e,2447,-80,siit_02,1574385290377,1292310019691
000b819e957b,2437,-82,IROAD_V9_9E957B,1574385290377,1292310019687
000f003e59d9,2437,-87,IROAD_T8S2_3E59D9,1574385290377,1292310019684
00246c7dee02,2432,-77,Welcome_1st_KAIST,1574385290377,1292310019681
00246c7dee01,2432,-77,eduroam,1574385290377,1292310019675
00246c7dee00,2432,-78,Welcome_KAIST,1574385290377,1292310019670
00246c7df781,2412,-80,eduroam,1574385290377,1292310019666
708bcd2f8328,2417,-92,RCV-Researcher_2.4G,1574385290377,1292310019662
00246c7df062,2412,-85,Welcome_1st_KAIST,1574385290377,1292310019658
00246c7df061,2412,-85,eduroam,1574385290377,1292310019654
00246c7df780,2412,-79,Welcome_KAIST,1574385290377,1292310019652
00246c7df621,2412,-78,eduroam,1574385290377,1292310019649
00246c7df620,2412,-76,Welcome_KAIST,1574385290377,1292310019646
24dec6ec66c1,2412,-85,eduroam,1574385290377,1292310019639
00246c7df782,2412,-78,Welcome_1st_KAIST,1574385290377,1292310019634
909f3365b6c2,5785,-88,,1574385290377,1292310019630
909f336585d4,5745,-91,,1574385290377,1292310019613
00246c7dee12,5805,-76,Welcome_1st_KAIST,1574385294676,1292314306442
00246c7e0092,5805,-84,Welcome_1st_KAIST,1574385294676,1292314306440
00246c7e0091,5805,-86,eduroam,1574385294676,1292314306437
00246c7e0090,5805,-82,Welcome_KAIST,1574385294676,1292314306435
708bcd2f832c,5805,-71,RCV-Researcher_5G,1574385294676,1292314306431
00246c7dee10,5805,-77,Welcome_KAIST,1574385294676,1292314306427
00246c7dee11,5805,-77,eduroam,1574385294676,1292314306424
00246c7df632,5785,-64,Welcome_1st_KAIST,1574385294676,1292314306421
00246c7df631,5785,-65,eduroam,1574385294676,1292314306416
00246c7df630,5785,-64,Welcome_KAIST,1574385294676,1292314306413
00246c7dfff2,5745,-87,Welcome_1st_KAIST,1574385294676,1292314306410
909f33658b5e,5745,-66,siit_02_5g,1574385294676,1292314306407
00246c7dfff0,5745,-86,Welcome_KAIST,1574385294676,1292314306400
00246c7dfff1,5745,-87,eduroam,1574385294676,1292314306397
64e59962aca0,5520,-84,CISS304_5G,1574385294676,1292314306393
9c1c12d16971,5240,-92,eduroam,1574385294676,1292314306390
00246c7df072,5240,-69,Welcome_1st_KAIST,1574385294676,1292314306387
00246c7df071,5240,-67,eduroam,1574385294676,1292314306385
00246c7df070,5240,-66,Welcome_KAIST,1574385294676,1292314306382
d8c7c8df01b1,5240,-91,Welcome_KAIST,1574385294676,1292314306379
d8c7c8df01b0,5240,-91,eduroam,1574385294676,1292314306377
00246c7dfe92,5220,-85,Welcome_1st_KAIST,1574385294676,1292314306375
00246c7dfe91,5220,-88,eduroam,1574385294676,1292314306370
00246c7e0172,5220,-91,Welcome_1st_KAIST,1574385294676,1292314306368
00246c7e0171,5220,-92,eduroam,1574385294676,1292314306366
00246c7e0170,5220,-88,Welcome_KAIST,1574385294676,1292314306361
00246c7df291,5220,-94,eduroam,1574385294676,1292314306360
00246c7df290,5220,-93,Welcome_KAIST,1574385294676,1292314306356
048d3808492c,5200,-91,VML 5G,1574385294676,1292314306353
00246c7df892,5200,-71,Welcome_1st_KAIST,1574385294676,1292314306350
00246c7df891,5200,-71,eduroam,1574385294676,1292314306347
00246c7df890,5200,-70,Welcome_KAIST,1574385294676,1292314306345
00246c7df432,5200,-92,Welcome_1st_KAIST,1574385294676,1292314306343
00246c7df431,5200,-95,eduroam,1574385294676,1292314306340
00246c7df430,5200,-93,Welcome_KAIST,1574385294676,1292314306333
00246c7a2632,5180,-87,Welcome_1st_KAIST,1574385294676,1292314306329
00246c7a2631,5180,-87,eduroam,1574385294676,1292314306325
00246c7a2630,5180,-85,Welcome_KAIST,1574385294676,1292314306322
00246c7dff12,5180,-82,Welcome_1st_KAIST,1574385294676,1292314306320
00246c7dff11,5180,-82,eduroam,1574385294676,1292314306317
00246c7dff10,5180,-84,Welcome_KAIST,1574385294676,1292314306313
00246c7dfe82,2472,-82,Welcome_1st_KAIST,1574385294676,1292314306310
00246c7dfe81,2472,-85,eduroam,1574385294676,1292314306306
88366c27e788,2472,-69,CELT_STUDIO_2G,1574385294676,1292314306302
00246c7dffe2,2472,-85,Welcome_1st_KAIST,1574385294676,1292314306297
00246c7dffe1,2472,-83,eduroam,1574385294676,1292314306294
00246c7dffe0,2472,-81,Welcome_KAIST,1574385294676,1292314306290
0026662742f2,2462,-83,ssaldonghun,1574385294676,1292314306286
88366c453c4c,2462,-79,Ip_2F2G,1574385294676,1292314306283
106f3f29131a,2462,-80,Twosomeplace,1574385294676,1292314306280
705dcc065a96,2447,-82,camelab_2.4,1574385294676,1292314306276
909f33668b5e,2447,-82,siit_02,1574385294676,1292314306273
000b819e957b,2437,-74,IROAD_V9_9E957B,1574385294676,1292314306269
fe017c5753a2,2437,-79,DIRECT-a2-HP M254 LaserJet,1574385294676,1292314306266
88366c823298,2432,-88,openwork,1574385294676,1292314306263
00246c7dee02,2432,-70,Welcome_1st_KAIST,1574385294676,1292314306259
00246c7dee01,2432,-69,eduroam,1574385294676,1292314306257
00246c7dee00,2432,-68,Welcome_KAIST,1574385294676,1292314306255
00246c7df621,2412,-78,eduroam,1574385294676,1292314306252
708bcd2f8328,2417,-75,RCV-Researcher_2.4G,1574385294676,1292314306246
00246c7df782,2412,-75,Welcome_1st_KAIST,1574385294676,1292314306244
00246c7df781,2412,-75,eduroam,1574385294676,1292314306240
