,timeMillis,timeNanos,value
6059,1573437059599,4703151266724916,1006.2417
6060,1573437059679,4703151346724916,1006.2510000000001
6061,1573437059760,4703151426724916,1006.23975
6062,1573437059848,4703151506726479,1006.2334
6063,1573437059919,4703151586724916,1006.2246
6064,1573437059999,4703151666724916,1006.2344
6065,1573437060079,4703151746724916,1006.25146
6066,1573437060159,4703151826724916,1006.2622
6067,1573437060239,4703151906726479,1006.2632
6068,1573437060320,4703151986724916,1006.2422
6069,1573437060399,4703152066724916,1006.24316
6070,1573437060480,4703152146724916,1006.2554
6071,1573437060559,4703152226724916,1006.2456
6072,1573437060640,4703152306724916,1006.2388
6073,1573437060719,4703152386724916,1006.24805
6074,1573437060799,4703152466724916,1006.2471
6075,1573437060880,4703152546724916,1006.2246
6076,1573437060959,4703152626724916,1006.2217
6077,1573437061039,4703152706724916,1006.2168
6078,1573437061141,4703152786726479,1006.2285
6079,1573437061200,4703152866724916,1006.2407
6080,1573437061279,4703152946724916,1006.24365
6081,1573437061360,4703153026724916,1006.22266
6082,1573437061440,4703153106724916,1006.2207
6083,1573437061520,4703153186724916,1006.2221699999999
6084,1573437061599,4703153266724916,1006.23926
6085,1573437061679,4703153346724916,1006.24805
6086,1573437061759,4703153426724916,1006.2524400000001
6087,1573437061839,4703153506724916,1006.2251
6088,1573437061920,4703153586724916,1006.2241
6089,1573437062001,4703153666724916,1006.2221699999999
6090,1573437062079,4703153746724916,1006.22656
6091,1573437062159,4703153826724916,1006.23584
6092,1573437062241,4703153906726479,1006.25
6093,1573437062319,4703153986724916,1006.2661
6094,1573437062399,4703154066724916,1006.2407
6095,1573437062479,4703154146724916,1006.2241
6096,1573437062560,4703154226724916,1006.2373
6097,1573437062702,4703154306724916,1006.25146
6098,1573437062719,4703154386724916,1006.24854
6099,1573437062799,4703154466724916,1006.2612
6100,1573437062879,4703154546724916,1006.25146
6101,1573437062959,4703154626724916,1006.24854
6102,1573437063039,4703154706724916,1006.2461
6103,1573437063120,4703154786724916,1006.2348599999999
6104,1573437063199,4703154866726479,1006.2505
6105,1573437063279,4703154946726479,1006.2617
6106,1573437063359,4703155026724916,1006.2915
6107,1573437063439,4703155106724916,1006.312
6108,1573437063519,4703155186724916,1006.30615
6109,1573437063600,4703155266724916,1006.30176
6110,1573437063679,4703155346724916,1006.29834
6111,1573437063760,4703155426724916,1006.2886
6112,1573437063839,4703155506724916,1006.2588
6113,1573437063984,4703155586724916,1006.23096
6114,1573437063999,4703155666724916,1006.2412
6115,1573437064079,4703155746724916,1006.2329
6116,1573437064159,4703155826724916,1006.2168
6117,1573437064239,4703155906724916,1006.2388
6118,1573437064319,4703155986724916,1006.26904
6119,1573437064399,4703156066724916,1006.2988
6120,1573437064479,4703156146724916,1006.27295
6121,1573437064559,4703156226724916,1006.2427
6122,1573437064640,4703156306724916,1006.2129
6123,1573437064719,4703156386724916,1006.2129
6124,1573437064800,4703156466724916,1006.2129
6125,1573437064879,4703156546724916,1006.2129
6126,1573437064959,4703156626724916,1006.1904
6127,1573437065039,4703156706724916,1006.2085
6128,1573437065120,4703156786724916,1006.2080000000001
6129,1573437065200,4703156866724916,1006.2099599999999
6130,1573437065280,4703156946726479,1006.23
6131,1573437065359,4703157026724916,1006.25635
6132,1573437065440,4703157106724916,1006.25684
6133,1573437065564,4703157186726479,1006.2475599999999
6134,1573437065599,4703157266724916,1006.2256
6135,1573437065679,4703157346724916,1006.2134
6136,1573437065759,4703157426724916,1006.22705
6137,1573437065839,4703157506724916,1006.24316
6138,1573437065920,4703157586724916,1006.23926
6139,1573437065999,4703157666724916,1006.23193
6140,1573437066080,4703157746724916,1006.2178
6141,1573437066161,4703157826724916,1006.2241
6142,1573437066246,4703157906726479,1006.2324
6143,1573437066320,4703157986724916,1006.24414
6144,1573437066399,4703158066724916,1006.2617
6145,1573437066479,4703158146724916,1006.2710000000001
6146,1573437066559,4703158226724916,1006.26807
6147,1573437066639,4703158306724916,1006.26465
6148,1573437066719,4703158386724916,1006.2475599999999
6149,1573437066799,4703158466726479,1006.2719999999999
6150,1573437066879,4703158546724916,1006.2724599999999
6151,1573437066959,4703158626724916,1006.28174
6152,1573437067039,4703158706724916,1006.2988
6153,1573437067119,4703158786724916,1006.2705
6154,1573437067199,4703158866724916,1006.3008
6155,1573437067279,4703158946724916,1006.28955
6156,1573437067359,4703159026724916,1006.2597699999999
6157,1573437067439,4703159106724916,1006.2446
6158,1573437067519,4703159186724916,1006.2446
6159,1573437067599,4703159266724916,1006.2446
6160,1573437067679,4703159346724916,1006.21484
6161,1573437067759,4703159426724916,1006.1846
6162,1573437067839,4703159506724916,1006.1821
6163,1573437067919,4703159586724916,1006.2031
6164,1573437068003,4703159666724916,1006.17285
6165,1573437068079,4703159746724916,1006.14307
6166,1573437068161,4703159826724916,1006.13086
6167,1573437068240,4703159906726479,1006.1572
6168,1573437068319,4703159986726479,1006.1875
6169,1573437068406,4703160066726479,1006.2173
6170,1573437068479,4703160146724916,1006.2095
6171,1573437068559,4703160226724916,1006.1792
6172,1573437068639,4703160306724916,1006.1494
6173,1573437068719,4703160386724916,1006.1504
6174,1573437068806,4703160466724916,1006.1596699999999
6175,1573437068879,4703160546724916,1006.1758
6176,1573437068960,4703160626724916,1006.1714
6177,1573437069040,4703160706724916,1006.1758
6178,1573437069119,4703160786724916,1006.1865
6179,1573437069200,4703160866724916,1006.1875
6180,1573437069279,4703160946726479,1006.1821
6181,1573437069359,4703161026724916,1006.1924
6182,1573437069440,4703161106724916,1006.18555
6183,1573437069520,4703161186724916,1006.19336
6184,1573437069600,4703161266724916,1006.20703
6185,1573437069683,4703161346726479,1006.21924
6186,1573437069760,4703161426724916,1006.2289999999999
6187,1573437069839,4703161506724916,1006.24316
6188,1573437069919,4703161586724916,1006.23975
6189,1573437069999,4703161666724916,1006.25
6190,1573437070079,4703161746724916,1006.2466
6191,1573437070159,4703161826724916,1006.2339
6192,1573437070246,4703161906726479,1006.2280000000001
6193,1573437070319,4703161986724916,1006.2134
6194,1573437070399,4703162066724916,1006.2095
6195,1573437070479,4703162146724916,1006.2046
6196,1573437070559,4703162226724916,1006.2114
6197,1573437070639,4703162306724916,1006.2163
6198,1573437070719,4703162386724916,1006.2153300000001
6199,1573437070800,4703162466724916,1006.2085
6200,1573437070879,4703162546724916,1006.21094
6201,1573437070959,4703162626724916,1006.2080000000001
6202,1573437071039,4703162706724916,1006.2041
6203,1573437071120,4703162786724916,1006.2134
6204,1573437071231,4703162866726479,1006.2202
6205,1573437071279,4703162946724916,1006.2153300000001
6206,1573437071359,4703163026726479,1006.21094
6207,1573437071439,4703163106724916,1006.1987
6208,1573437071519,4703163186724916,1006.19434
6209,1573437071600,4703163266724916,1006.18115
6210,1573437071679,4703163346724916,1006.17285
6211,1573437071760,4703163426724916,1006.1802
6212,1573437071840,4703163506724916,1006.18066
6213,1573437071920,4703163586724916,1006.1972699999999
6214,1573437071999,4703163666724916,1006.2095
6215,1573437072079,4703163746724916,1006.2119
6216,1573437072161,4703163826726479,1006.21826
6217,1573437072239,4703163906726479,1006.2099599999999
6218,1573437072319,4703163986724916,1006.2041
6219,1573437072400,4703164066724916,1006.2051
6220,1573437072479,4703164146724916,1006.2143599999999
6221,1573437072569,4703164226726479,1006.2138699999999
6222,1573437072639,4703164306724916,1006.2114
6223,1573437072719,4703164386724916,1006.20654
6224,1573437072799,4703164466724916,1006.1992
6225,1573437072879,4703164546724916,1006.1958
6226,1573437072959,4703164626724916,1006.1987
6227,1573437073039,4703164706724916,1006.21924
6228,1573437073119,4703164786724916,1006.2427
6229,1573437073203,4703164866724916,1006.22705
6230,1573437073280,4703164946724916,1006.2178
6231,1573437073359,4703165026724916,1006.21484
6232,1573437073439,4703165106726479,1006.2168
6233,1573437073524,4703165186724916,1006.2256
6234,1573437073710,4703165266724916,1006.2221699999999
6235,1573437073710,4703165346726479,1006.2197
6236,1573437073759,4703165426724916,1006.2241
6237,1573437073840,4703165506724916,1006.2280000000001
6238,1573437073920,4703165586724916,1006.21484
6239,1573437073999,4703165666724916,1006.20605
6240,1573437074079,4703165746724916,1006.2168
6241,1573437074159,4703165826724916,1006.2212
6242,1573437074242,4703165906726479,1006.22266
6243,1573437074320,4703165986726479,1006.21875
6244,1573437074399,4703166066724916,1006.2202
6245,1573437074480,4703166146724916,1006.2178
6246,1573437074559,4703166226724916,1006.2158
6247,1573437074639,4703166306724916,1006.2129
6248,1573437074719,4703166386724916,1006.2246
6249,1573437074799,4703166466724916,1006.2163
6250,1573437074879,4703166546724916,1006.2246
6251,1573437074959,4703166626724916,1006.21094
6252,1573437075039,4703166706724916,1006.2051
6253,1573437075119,4703166786724916,1006.2041
6254,1573437075199,4703166866724916,1006.2075
6255,1573437075279,4703166946726479,1006.21045
6256,1573437075403,4703167026726479,1006.20605
6257,1573437075439,4703167106724916,1006.2138699999999
6258,1573437075520,4703167186724916,1006.2046
6259,1573437075599,4703167266724916,1006.2041
6260,1573437075679,4703167346726479,1006.1992
6261,1573437075760,4703167426724916,1006.20605
6262,1573437075839,4703167506724916,1006.20654
6263,1573437075919,4703167586726479,1006.2178
6264,1573437075999,4703167666724916,1006.2134
6265,1573437076080,4703167746724916,1006.1836
6266,1573437076162,4703167826724916,1006.188
6267,1573437076242,4703167906726479,1006.2012
6268,1573437076319,4703167986726479,1006.2163
6269,1573437076399,4703168066724916,1006.2119
6270,1573437076479,4703168146724916,1006.2119
6271,1573437076584,4703168226726479,1006.2178
6272,1573437076640,4703168306724916,1006.2085
6273,1573437076721,4703168386724916,1006.1968
6274,1573437076799,4703168466724916,1006.2041
6275,1573437076879,4703168546724916,1006.2036
6276,1573437076959,4703168626724916,1006.19434
6277,1573437077040,4703168706726479,1006.2012
6278,1573437077119,4703168786724916,1006.1782
6279,1573437077200,4703168866724916,1006.1787
6280,1573437077279,4703168946724916,1006.17725
6281,1573437077359,4703169026726479,1006.19336
6282,1573437077440,4703169106724916,1006.2031
6283,1573437077520,4703169186726479,1006.1963
6284,1573437077599,4703169266724916,1006.19824
6285,1573437077680,4703169346724916,1006.2002
6286,1573437077760,4703169426724916,1006.18555
6287,1573437077840,4703169506724916,1006.1831
6288,1573437077919,4703169586724916,1006.1919
6289,1573437078000,4703169666724916,1006.1929
6290,1573437078080,4703169746724916,1006.2002
6291,1573437078159,4703169826724916,1006.1948
6292,1573437078300,4703169906726479,1006.2085
6293,1573437078319,4703169986726479,1006.2095
6294,1573437078399,4703170066724916,1006.21484
6295,1573437078480,4703170146724916,1006.2246
6296,1573437078559,4703170226726479,1006.2217
6297,1573437078639,4703170306724916,1006.2378
6298,1573437078719,4703170386724916,1006.25
6299,1573437078800,4703170466724916,1006.2495
6300,1573437078879,4703170546724916,1006.2348599999999
6301,1573437078959,4703170626724916,1006.2231400000001
6302,1573437079039,4703170706724916,1006.23047
6303,1573437079119,4703170786726479,1006.2588
6304,1573437079199,4703170866724916,1006.27
6305,1573437079279,4703170946724916,1006.28076
6306,1573437079359,4703171026724916,1006.2597699999999
6307,1573437079441,4703171106724916,1006.2475599999999
6308,1573437079519,4703171186724916,1006.2534
6309,1573437079599,4703171266724916,1006.2656
6310,1573437079679,4703171346724916,1006.2788
6311,1573437079759,4703171426724916,1006.26953
6312,1573437079839,4703171506724916,1006.25684
6313,1573437079919,4703171586724916,1006.2505
6314,1573437079999,4703171666724916,1006.2456
6315,1573437080079,4703171746724916,1006.24854
6316,1573437080160,4703171826724916,1006.25635
6317,1573437080243,4703171906726479,1006.26953
6318,1573437080319,4703171986724916,1006.2744
6319,1573437080399,4703172066724916,1006.26953
6320,1573437080479,4703172146724916,1006.2593
6321,1573437080559,4703172226724916,1006.2529
6322,1573437080641,4703172306724916,1006.27295
6323,1573437080719,4703172386724916,1006.2783
6324,1573437080801,4703172466724916,1006.28174
6325,1573437080879,4703172546724916,1006.2866
6326,1573437080959,4703172626724916,1006.2715
6327,1573437081040,4703172706724916,1006.26025
6328,1573437081211,4703172786724916,1006.2510000000001
6329,1573437081211,4703172866726479,1006.25195
6330,1573437081279,4703172946726479,1006.26025
6331,1573437081359,4703173026724916,1006.2744
6332,1573437081439,4703173106724916,1006.28174
6333,1573437081519,4703173186724916,1006.2763699999999
6334,1573437081599,4703173266724916,1006.2597699999999
6335,1573437081679,4703173346724916,1006.2524400000001
6336,1573437081761,4703173426726479,1006.2622
6337,1573437081839,4703173506724916,1006.2705
6338,1573437081920,4703173586724916,1006.26855
6339,1573437081999,4703173666724916,1006.2905
6340,1573437082087,4703173746726479,1006.291
6341,1573437082159,4703173826724916,1006.26904
6342,1573437082250,4703173906724916,1006.2539
6343,1573437082320,4703173986726479,1006.2544
6344,1573437082399,4703174066724916,1006.2671
6345,1573437082479,4703174146724916,1006.2763699999999
6346,1573437082559,4703174226724916,1006.2788
6347,1573437082639,4703174306724916,1006.2754
6348,1573437082719,4703174386724916,1006.2661
6349,1573437082799,4703174466724916,1006.2846699999999
6350,1573437082879,4703174546724916,1006.2988
6351,1573437082959,4703174626724916,1006.30664
6352,1573437083040,4703174706724916,1006.2886
6353,1573437083120,4703174786724916,1006.2881
6354,1573437083200,4703174866724916,1006.27344
6355,1573437083279,4703174946724916,1006.2710000000001
6356,1573437083359,4703175026724916,1006.2637
6357,1573437083439,4703175106724916,1006.2627
6358,1573437083519,4703175186724916,1006.2919999999999
6359,1573437083599,4703175266724916,1006.31104
6360,1573437083679,4703175346726479,1006.31396
6361,1573437083759,4703175426724916,1006.2919999999999
6362,1573437083839,4703175506724916,1006.29297
6363,1573437083919,4703175586724916,1006.30225
6364,1573437084024,4703175666726479,1006.3169
6365,1573437084079,4703175746724916,1006.3242
6366,1573437084159,4703175826726479,1006.3208
6367,1573437084244,4703175906726479,1006.3213
6368,1573437084319,4703175986726479,1006.3086
6369,1573437084399,4703176066724916,1006.2788
6370,1573437084479,4703176146724916,1006.2739
6371,1573437084560,4703176226724916,1006.291
6372,1573437084639,4703176306724916,1006.30664
6373,1573437084720,4703176386724916,1006.3081
6374,1573437084800,4703176466724916,1006.3008
6375,1573437084901,4703176546726479,1006.2900400000001
6376,1573437084960,4703176626724916,1006.3081
6377,1573437085039,4703176706724916,1006.3369
6378,1573437085119,4703176786724916,1006.3452
6379,1573437085201,4703176866724916,1006.33594
6380,1573437085282,4703176946726479,1006.3291
6381,1573437085360,4703177026724916,1006.3164
6382,1573437085440,4703177106724916,1006.3174
6383,1573437085519,4703177186724916,1006.3037
6384,1573437085599,4703177266724916,1006.29395
6385,1573437085680,4703177346724916,1006.3125
6386,1573437085760,4703177426724916,1006.3262
6387,1573437085840,4703177506724916,1006.3169
6388,1573437085919,4703177586724916,1006.29346
6389,1573437085999,4703177666724916,1006.3013
6390,1573437086082,4703177746724916,1006.31445
6391,1573437086160,4703177826724916,1006.3242
6392,1573437086251,4703177906724916,1006.31934
6393,1573437086320,4703177986726479,1006.3276400000001
6394,1573437086400,4703178066724916,1006.3393599999999
6395,1573437086479,4703178146724916,1006.32324
6396,1573437086559,4703178226724916,1006.3052
6397,1573437086639,4703178306724916,1006.28955
6398,1573437086720,4703178386724916,1006.29443
6399,1573437086841,4703178466724916,1006.3174
6400,1573437086879,4703178546724916,1006.3471699999999
6401,1573437086959,4703178626724916,1006.3393599999999
6402,1573437087039,4703178706724916,1006.3096
6403,1573437087119,4703178786724916,1006.291
6404,1573437087205,4703178866724916,1006.2954
6405,1573437087279,4703178946726479,1006.3071
6406,1573437087359,4703179026724916,1006.3222699999999
6407,1573437087439,4703179106724916,1006.3198
6408,1573437087519,4703179186724916,1006.334
6409,1573437087599,4703179266724916,1006.3169
6410,1573437087717,4703179346726479,1006.3100599999999
6411,1573437087759,4703179426724916,1006.28076
6412,1573437087839,4703179506724916,1006.2798
6413,1573437087919,4703179586724916,1006.2759
6414,1573437087999,4703179666724916,1006.30566
6415,1573437088079,4703179746724916,1006.3125
6416,1573437088159,4703179826724916,1006.31104
6417,1573437088249,4703179906726479,1006.2832
6418,1573437088319,4703179986724916,1006.2671
6419,1573437088400,4703180066724916,1006.2803
6420,1573437088480,4703180146724916,1006.2925
6421,1573437088560,4703180226724916,1006.31055
6422,1573437088640,4703180306724916,1006.313
6423,1573437088719,4703180386724916,1006.29785
6424,1573437088799,4703180466726479,1006.29785
6425,1573437088879,4703180546724916,1006.28906
6426,1573437088959,4703180626724916,1006.28076
6427,1573437089039,4703180706724916,1006.30225
6428,1573437089119,4703180786724916,1006.3198
6429,1573437089201,4703180866724916,1006.3384
6430,1573437089279,4703180946724916,1006.3096
6431,1573437089360,4703181026724916,1006.2822
6432,1573437089439,4703181106724916,1006.2759
6433,1573437089519,4703181186724916,1006.28125
6434,1573437089599,4703181266724916,1006.2798
6435,1573437089695,4703181346726479,1006.2798
6436,1573437089759,4703181426724916,1006.2886
6437,1573437089839,4703181506724916,1006.2876
6438,1573437089919,4703181586724916,1006.2919999999999
6439,1573437089999,4703181666724916,1006.2973599999999
6440,1573437090080,4703181746724916,1006.28125
6441,1573437090160,4703181826724916,1006.28516
6442,1573437090266,4703181906726479,1006.2915
6443,1573437090319,4703181986724916,1006.3052
6444,1573437090400,4703182066724916,1006.2754
6445,1573437090518,4703182146726479,1006.25635
6446,1573437090559,4703182226724916,1006.2597699999999
6447,1573437090639,4703182306724916,1006.2661
6448,1573437090719,4703182386724916,1006.2793
6449,1573437090799,4703182466724916,1006.2881
6450,1573437090879,4703182546724916,1006.30176
6451,1573437090959,4703182626724916,1006.3213
6452,1573437091039,4703182706724916,1006.32275
6453,1573437091119,4703182786724916,1006.312
6454,1573437091199,4703182866724916,1006.31934
6455,1573437091279,4703182946724916,1006.33203
6456,1573437091359,4703183026724916,1006.3296
6457,1573437091440,4703183106724916,1006.3423
6458,1573437091519,4703183186724916,1006.312
6459,1573437091600,4703183266724916,1006.2925
6460,1573437091679,4703183346724916,1006.2998
6461,1573437091759,4703183426724916,1006.30664
6462,1573437091839,4703183506724916,1006.3096
6463,1573437091919,4703183586724916,1006.29834
6464,1573437091999,4703183666724916,1006.3086
6465,1573437092079,4703183746724916,1006.28955
6466,1573437092159,4703183826724916,1006.2778300000001
6467,1573437092256,4703183906724916,1006.2954
6468,1573437092319,4703183986726479,1006.31055
6469,1573437092400,4703184066724916,1006.3257
6470,1573437092550,4703184146724916,1006.34326
6471,1573437092559,4703184226724916,1006.3384
6472,1573437092639,4703184306724916,1006.3081
6473,1573437092719,4703184386724916,1006.30176
6474,1573437092800,4703184466724916,1006.31445
6475,1573437092879,4703184546724916,1006.3169
6476,1573437092959,4703184626724916,1006.3208
6477,1573437093039,4703184706724916,1006.34326
6478,1573437093120,4703184786724916,1006.3369
6479,1573437093199,4703184866726479,1006.31836
6480,1573437093279,4703184946726479,1006.3198
6481,1573437093399,4703185026726479,1006.31836
6482,1573437093439,4703185106724916,1006.32715
6483,1573437093519,4703185186724916,1006.3198
6484,1573437093599,4703185266724916,1006.3286
6485,1573437093679,4703185346724916,1006.3047
6486,1573437093759,4703185426724916,1006.31445
6487,1573437093839,4703185506724916,1006.2998
6488,1573437093919,4703185586726479,1006.3218
6489,1573437093999,4703185666724916,1006.3364
6490,1573437094079,4703185746724916,1006.3208
6491,1573437094159,4703185826724916,1006.31836
6492,1573437094275,4703185906726479,1006.31885
6493,1573437094319,4703185986726479,1006.30615
6494,1573437094399,4703186066724916,1006.30176
6495,1573437094480,4703186146724916,1006.3252
6496,1573437094559,4703186226724916,1006.3262
6497,1573437094640,4703186306724916,1006.33545
6498,1573437094719,4703186386724916,1006.31445
6499,1573437094799,4703186466724916,1006.31885
6500,1573437094880,4703186546724916,1006.31445
6501,1573437094959,4703186626724916,1006.2993
6502,1573437095039,4703186706724916,1006.3071
6503,1573437095119,4703186786724916,1006.3179
6504,1573437095199,4703186866724916,1006.32324
6505,1573437095279,4703186946724916,1006.34326
6506,1573437095359,4703187026726479,1006.36816
6507,1573437095439,4703187106724916,1006.3794
6508,1573437095519,4703187186724916,1006.4004
6509,1573437095599,4703187266724916,1006.41846
6510,1573437095679,4703187346724916,1006.4175
6511,1573437095759,4703187426724916,1006.41895
6512,1573437095839,4703187506724916,1006.42676
6513,1573437095919,4703187586724916,1006.4111300000001
6514,1573437095999,4703187666724916,1006.39355
6515,1573437096079,4703187746724916,1006.3882
6516,1573437096227,4703187826724916,1006.3774400000001
6517,1573437096250,4703187906724916,1006.37305
6518,1573437096319,4703187986724916,1006.3760000000001
6519,1573437096400,4703188066724916,1006.3598599999999
6520,1573437096479,4703188146724916,1006.3774400000001
6521,1573437096560,4703188226724916,1006.3579
6522,1573437096640,4703188306724916,1006.3447
6523,1573437096719,4703188386724916,1006.3447
6524,1573437096800,4703188466724916,1006.34375
6525,1573437096879,4703188546724916,1006.35205
6526,1573437096961,4703188626724916,1006.36084
6527,1573437097040,4703188706724916,1006.3618
6528,1573437097119,4703188786724916,1006.3779
6529,1573437097204,4703188866724916,1006.355
6530,1573437097279,4703188946724916,1006.3462
6531,1573437097369,4703189026724916,1006.3388699999999
6532,1573437097439,4703189106724916,1006.35156
6533,1573437097519,4703189186724916,1006.3496
6534,1573437097600,4703189266724916,1006.3545
6535,1573437097679,4703189346724916,1006.35693
6536,1573437097759,4703189426724916,1006.334
6537,1573437097839,4703189506724916,1006.313
6538,1573437097919,4703189586724916,1006.32275
6539,1573437098000,4703189666724916,1006.312
6540,1573437098079,4703189746724916,1006.312
6541,1573437098234,4703189826724916,1006.3135
6542,1573437098257,4703189906726479,1006.3052
6543,1573437098320,4703189986726479,1006.2959
6544,1573437098399,4703190066724916,1006.28516
6545,1573437098479,4703190146724916,1006.2846699999999
6546,1573437098559,4703190226724916,1006.2754
6547,1573437098639,4703190306724916,1006.2671
6548,1573437098719,4703190386724916,1006.26465
6549,1573437098799,4703190466724916,1006.2656
6550,1573437098879,4703190546724916,1006.2622
6551,1573437098959,4703190626724916,1006.2524400000001
6552,1573437099052,4703190706726479,1006.2368
6553,1573437099120,4703190786724916,1006.2505
6554,1573437099199,4703190866726479,1006.2510000000001
6555,1573437099279,4703190946726479,1006.2612
6556,1573437099359,4703191026724916,1006.2554
6557,1573437099439,4703191106724916,1006.24805
6558,1573437099519,4703191186724916,1006.24854
6559,1573437099599,4703191266724916,1006.2402300000001
6560,1573437099679,4703191346724916,1006.2422
6561,1573437099759,4703191426724916,1006.2285
6562,1573437099839,4703191506724916,1006.23145
6563,1573437099919,4703191586724916,1006.2348599999999
6564,1573437100000,4703191666724916,1006.2475599999999
6565,1573437100079,4703191746724916,1006.2510000000001
6566,1573437100159,4703191826724916,1006.2597699999999
6567,1573437100240,4703191906724916,1006.2495
6568,1573437100319,4703191986724916,1006.2495
6569,1573437100399,4703192066724916,1006.2348599999999
6570,1573437100479,4703192146724916,1006.2339
6571,1573437100559,4703192226724916,1006.23926
6572,1573437100639,4703192306724916,1006.2368
6573,1573437100719,4703192386724916,1006.2471
6574,1573437100800,4703192466724916,1006.2212
6575,1573437100879,4703192546724916,1006.21484
6576,1573437100959,4703192626724916,1006.2143599999999
6577,1573437101123,4703192706724916,1006.22705
6578,1573437101124,4703192786726479,1006.2251
6579,1573437101200,4703192866726479,1006.2402300000001
6580,1573437101279,4703192946724916,1006.2329
6581,1573437101359,4703193026724916,1006.2373
6582,1573437101439,4703193106724916,1006.23926
6583,1573437101519,4703193186724916,1006.23047
6584,1573437101599,4703193266724916,1006.2231400000001
6585,1573437101680,4703193346724916,1006.2339
6586,1573437101759,4703193426724916,1006.21924
6587,1573437101839,4703193506724916,1006.2163
6588,1573437102001,4703193586724916,1006.2163
6589,1573437102001,4703193666726479,1006.2119
6590,1573437102080,4703193746724916,1006.21484
6591,1573437102160,4703193826724916,1006.2143599999999
6592,1573437102239,4703193906724916,1006.21924
6593,1573437102320,4703193986724916,1006.2344
6594,1573437102399,4703194066724916,1006.2246
6595,1573437102479,4703194146724916,1006.2178
6596,1573437102559,4703194226724916,1006.2095
6597,1573437102640,4703194306724916,1006.209
6598,1573437102719,4703194386724916,1006.19775
6599,1573437102799,4703194466724916,1006.1997
6600,1573437102879,4703194546724916,1006.19824
6601,1573437102959,4703194626724916,1006.1972699999999
6602,1573437103039,4703194706724916,1006.2036
6603,1573437103119,4703194786724916,1006.1992
6604,1573437103199,4703194866724916,1006.1972699999999
6605,1573437103279,4703194946724916,1006.21094
6606,1573437103359,4703195026724916,1006.2114
6607,1573437103439,4703195106724916,1006.2085
6608,1573437103519,4703195186724916,1006.2046
6609,1573437103599,4703195266724916,1006.2163
6610,1573437103681,4703195346724916,1006.21875
6611,1573437103759,4703195426724916,1006.2168
6612,1573437103839,4703195506724916,1006.2143599999999
6613,1573437103960,4703195586726479,1006.2041
6614,1573437103999,4703195666724916,1006.2138699999999
6615,1573437104079,4703195746724916,1006.2212
6616,1573437104161,4703195826726479,1006.23193
6617,1573437104240,4703195906724916,1006.2368
6618,1573437104319,4703195986724916,1006.2422
6619,1573437104400,4703196066724916,1006.2348599999999
6620,1573437104480,4703196146724916,1006.25146
6621,1573437104561,4703196226724916,1006.2617
6622,1573437104641,4703196306724916,1006.2451
6623,1573437104719,4703196386724916,1006.2471
6624,1573437104874,4703196466724916,1006.2368
6625,1573437104879,4703196546726479,1006.24316
6626,1573437104960,4703196626724916,1006.2388
6627,1573437105039,4703196706724916,1006.2329
6628,1573437105119,4703196786724916,1006.23193
6629,1573437105200,4703196866726479,1006.2339
6630,1573437105281,4703196946724916,1006.22656
6631,1573437105359,4703197026724916,1006.2158
6632,1573437105440,4703197106724916,1006.23047
6633,1573437105520,4703197186724916,1006.25146
6634,1573437105599,4703197266724916,1006.2544
6635,1573437105680,4703197346724916,1006.24414
6636,1573437105760,4703197426724916,1006.2544
6637,1573437105839,4703197506724916,1006.23193
6638,1573437105919,4703197586724916,1006.22705
6639,1573437105999,4703197666724916,1006.2334
6640,1573437106080,4703197746724916,1006.2241
6641,1573437106159,4703197826724916,1006.23535
6642,1573437106239,4703197906724916,1006.2363
6643,1573437106319,4703197986724916,1006.2461
6644,1573437106399,4703198066724916,1006.2407
6645,1573437106479,4703198146724916,1006.23926
6646,1573437106560,4703198226724916,1006.2348599999999
6647,1573437106639,4703198306724916,1006.22656
6648,1573437106719,4703198386724916,1006.2378
6649,1573437106808,4703198466726479,1006.23975
6650,1573437106879,4703198546724916,1006.2505
6651,1573437106959,4703198626724916,1006.23975
6652,1573437107039,4703198706724916,1006.2344
6653,1573437107119,4703198786724916,1006.2138699999999
6654,1573437107199,4703198866724916,1006.2153300000001
6655,1573437107279,4703198946724916,1006.2363
6656,1573437107359,4703199026724916,1006.2412
6657,1573437107439,4703199106724916,1006.2475599999999
6658,1573437107519,4703199186724916,1006.2510000000001
6659,1573437107599,4703199266724916,1006.2334
6660,1573437107690,4703199346726479,1006.2138699999999
6661,1573437107759,4703199426724916,1006.22656
6662,1573437107839,4703199506724916,1006.2451
6663,1573437107919,4703199586724916,1006.2573
6664,1573437107999,4703199666724916,1006.2383
6665,1573437108079,4703199746724916,1006.23584
6666,1573437108159,4703199826724916,1006.23
6667,1573437108240,4703199906724916,1006.22705
6668,1573437108319,4703199986724916,1006.2231400000001
6669,1573437108399,4703200066724916,1006.2221699999999
6670,1573437108479,4703200146724916,1006.2251
6671,1573437108561,4703200226724916,1006.2427
6672,1573437108639,4703200306724916,1006.2256
6673,1573437108719,4703200386724916,1006.2143599999999
6674,1573437108799,4703200466724916,1006.2289999999999
6675,1573437108879,4703200546724916,1006.2348599999999
6676,1573437108959,4703200626724916,1006.2475599999999
6677,1573437109040,4703200706724916,1006.2622
6678,1573437109122,4703200786724916,1006.25
6679,1573437109203,4703200866726479,1006.23145
6680,1573437109279,4703200946724916,1006.2173
6681,1573437109359,4703201026726479,1006.2134
6682,1573437109439,4703201106724916,1006.23
6683,1573437109519,4703201186724916,1006.2412
